E	mod_factor
1.8303116756206168e20	583705.150188157
1.8644085339704852e20	574844.2805915579
1.899140582361928e20	566267.3273647422
1.9345196537440482e20	557972.3056328332
1.9705578015017963e20	549956.2409849181
2.0072673035625765e20	542215.3150593509
2.0446606665791177e20	534744.9979143149
2.08275063019051e20	527540.1674684684
2.1215501713624567e20	520595.216467638
2.1610725088083765e20	513904.1479589336
2.2013311074930233e20	507460.6599236829
2.2423396832198495e20	501258.2197241251
2.284112207303821e20	495290.1296224631
2.3266629113314676e20	489549.58352380904
2.3700062920093303e20	484029.71651121404
2.414157116103013e20	478723.64705688326
2.4591304254680515e20	473624.5136665709
2.5049415421745024e20	468725.5053418351
2.551606073727176e20	464019.887768922
2.5991399183829382e20	459501.0247763072
2.647559270567064e20	455162.39619735396
2.6968806263907035e20	450997.61230031215
2.7471207892708144e20	447000.42537340295
2.79829687565511e20	443164.7386283505
2.8504263208534432e20	439484.6131305864
2.9035268849778137e20	435954.2726038614
2.9576166589932444e20	432568.1067070687
3.01271407088117e20	429320.67289619
3.068837891917639e20	426206.69718162506
3.1260072430687165e20	423221.073716786
3.184241601504656e20	420358.8637183046
3.243560807235805e20	417615.29357314383
3.303985069871868e20	414985.7524547886
3.3655349755070946e20	412465.7893911676
3.42823149373396e20	410051.1100126191
3.4920959847872784e20	407737.5730291719
3.557150206821382e20	405521.1864090969
3.623416323323135e20	403398.1033935661
3.690916910662782e20	401364.61853975366
3.75967496578546e20	399417.16344359936
3.829713914046293e20	397552.302627425
3.901057617190993e20	395766.72939619975
3.9737303814855963e20	394057.2615753816
4.0477569659973304e20	392420.8374282083
4.123162591029748e20	390854.5115754431
4.199972946715289e20	389355.4510168623
4.2782142017676214e20	387920.9310839333
4.357913012397021e20	386548.33178822085
4.439096531392184e20	385235.13394893706
4.521792417370702e20	383978.9155572014
4.606028844202389e20	382777.3483073847
4.6918345106078086e20	381628.19409242587
4.779238649935595e20	380529.30174383544
4.868271040122264e20	379478.60375278024
4.9589620138372216e20	378474.1132103852
5.051342468816756e20	377513.9208093471
5.1454438783909455e20	376596.1918479128
5.2412983022060614e20	375719.16355803364
5.338938397147339e20	374881.1423410527
5.438397428464813e20	374080.50120398
5.5397092811064004e20	373315.67716541456
5.642908471262519e20	372585.1689679325
5.748030158125363e20	371887.5346399622
5.855110155867232e20	371221.3893375262
5.964184945842485e20	370585.4031612962
6.075291689016078e20	369978.2990398302
6.18846823862437e20	369398.85078679427
6.303753153071295e20	368845.8812059947
6.421185709064758e20	368318.2601115013
6.540805914998233e20	367814.9026598112
6.662654524581164e20	367334.7676150131
6.786773050723288e20	366876.8556549409
6.913203779678156e20	366440.2077911812
7.041989785449296e20	366023.9039142061
7.173174944465599e20	365627.0611647618
7.306803950529522e20	365248.83265671623
7.442922330043759e20	364888.4060058802
7.581576457522087e20	364545.00210745464
7.722813571388658e20	364217.87376859074
7.866681790071574e20	363906.304523996
8.013230128396919e20	363609.60752603906
8.162508514287237e20	363327.1242300296
8.314567805772047e20	363058.2235186067
8.469459808314611e20	362802.3004557372
8.627237292461451e20	362558.7754098371
8.787954011821293e20	362327.0929854771
8.95166472137832e20	362106.72111253784
9.118425196146562e20	361897.1501365957
9.288292250172537e20	361697.89195872087
9.461323755890779e20	361508.47911851504
9.63757866384107e20	361328.4640866407
9.817117022752224e20	361157.4183854168
1.0e21	360994.9318732477
