z	E
0.17991967871485945	1.4303943704548094e19
0.1783132530120482	1.4204122745494686e19
0.17670682730923695	1.4105110991183057e19
0.1751004016064257	1.4006902755745348e19
0.17349397590361446	1.3909492373641435e19
0.1718875502008032	1.381287419979364e19
0.17028112449799196	1.371704260973025e19
0.1686746987951807	1.3621991999736189e19
0.1670682730923695	1.3527716787009325e19
0.16546184738955824	1.3434211409821155e19
0.163855421686747	1.3341470327680725e19
0.16224899598393575	1.3249488021500815e19
0.1606425702811245	1.3158258993765566e19
0.15903614457831325	1.3067777768698784e19
0.157429718875502	1.2978038892432316e19
0.15582329317269075	1.2889036933173942e19
0.15421686746987953	1.2800766481374306e19
0.15261044176706828	1.2713222149892495e19
0.15100401606425704	1.2626398574159899e19
0.1493975903614458	1.2540290412342063e19
0.14779116465863454	1.2454892345498264e19
0.1461847389558233	1.2370199077738594e19
0.14457831325301204	1.2286205336378366e19
0.1429718875502008	1.2202905872089651e19
0.14136546184738955	1.212029545904985e19
0.13975903614457832	1.2038368895087139e19
0.13815261044176708	1.1957121001822695e19
0.13654618473895583	1.187654662464887e19
0.13493975903614458	1.1796640633348475e19
0.13333333333333333	1.1717397921902184e19
0.13172690763052208	1.163881340829658e19
0.13012048192771083	1.1560882035133422e19
0.1285140562248996	1.1483598769589264e19
0.12690763052208837	1.1406958603533332e19
0.12530120481927712	1.1330956553641748e19
0.12369477911646587	1.1255587661508102e19
0.12208835341365462	1.118084699375033e19
0.12048192771084337	1.1106729642113888e19
0.11887550200803212	1.1033230723571233e19
0.11726907630522089	1.0960345380417559e19
0.11566265060240964	1.0888068780362818e19
0.1140562248995984	1.0816396116620012e19
0.11244979919678715	1.0745322607989746e19
0.1108433734939759	1.067484349894106e19
0.10923694779116466	1.0604954059688516e19
0.10763052208835341	1.0535649586265577e19
0.10602409638554217	1.0466925400594256e19
0.10441767068273092	1.0398776850551058e19
0.10281124497991968	1.0331199310029224e19
0.10120481927710843	1.0264188178997273e19
0.09959839357429719	1.0197738883553878e19
0.09799196787148594	1.0131846875979071e19
0.0963855421686747	1.0066507634781798e19
0.09477911646586346	1.0001716664743836e19
0.09317269076305221	9.937469496960094e18
0.09156626506024096	9.873761688688e18
0.08995983935742972	9.810588823907615e18
0.08835341365461848	9.74794651289687e18
0.08674698795180723	9.685830392334606e18
0.08514056224899598	9.624236125360738e18
0.08353413654618475	9.563159401595324e18
0.0819277108433735	9.502595937154126e18
0.08032128514056225	9.442541474842305e18
0.078714859437751	9.38299178365224e18
0.07710843373493977	9.32394265920951e18
0.07550200803212852	9.265389923664372e18
0.07389558232931727	9.207329425583992e18
0.07228915662650602	9.149757040375179e18
0.07068273092369477	9.092668669774792e18
0.06907630522088354	9.036060242018779e18
0.06746987951807229	8.979927711827923e18
0.06586345381526104	8.924267060390424e18
0.0642570281124498	8.869074295341374e18
0.06265060240963856	8.814345450739155e18
0.06104417670682731	8.760076587038785e18
0.05943775100401606	8.706263791062273e18
0.05783132530120482	8.652903175966008e18
0.05622489959839357	8.599990881205219e18
0.05461847389558233	8.547523072495557e18
0.05301204819277108	8.495495941771827e18
0.05140562248995984	8.443905707143934e18
0.04979919678714859	8.392748612850049e18
0.04819277108433735	8.342020929207078e18
0.046586345381526104	8.291718952558445e18
0.04497991967871486	8.241839005219251e18
0.043373493975903614	8.192377435418852e18
0.04176706827309237	8.143330617240885e18
0.040160642570281124	8.09469495056081e18
0.03855421686746988	8.046466860980995e18
0.036947791164658635	7.9986427997634e18
0.035341365461847386	7.951219243759897e18
0.033734939759036145	7.904192695340287e18
0.0321285140562249	7.857559682318043e18
0.030522088353413655	7.811316757903183e18
0.02891566265060241	7.765460500680622e18
0.027309236947791166	7.719987514179408e18
0.02570281124497992	7.674894427201505e18
0.024096385542168676	7.630177893588941e18
0.02248995983935743	7.585834592136943e18
0.020883534136546186	7.541861226505146e18
0.01927710843373494	7.498254525126912e18
0.017670682730923693	7.455011241116801e18
0.01606425702811245	7.412128152176263e18
0.014457831325301205	7.369602060497576e18
0.01285140562248996	7.327429792666087e18
0.011244979919678716	7.285608199560809e18
0.00963855421686747	7.244134156253405e18
0.008032128514056224	7.203004561905625e18
0.00642570281124498	7.162216339665228e18
0.004819277108433735	7.121766436560445e18
0.00321285140562249	7.081651823393025e18
0.001606425702811245	7.041869494629904e18
0.0	7.002416468293565e18
