E	Eg
4.684580115873045e19	5.058756369935667e19
4.727969591600371e19	5.117635762092521e19
4.77176094893875e19	5.1779528173986546e19
4.815957910192341e19	5.239785180432148e19
4.860564232142148e19	5.303216146292991e19
4.905583706365045e19	5.368335150742751e19
4.951020159556331e19	5.43523831042378e19
4.996877453854889e19	5.504029017908884e19
5.043159487171348e19	5.574818599007215e19
5.0898701935196955e19	5.647727038823027e19
5.137013543351339e19	5.7228837846378865e19
5.184593543892892e19	5.800428634341638e19
5.232614239486667e19	5.88051272038638e19
5.28107971193432e19	5.9632996003152355e19
5.3299940808441045e19	6.048966466064992e19
5.379361503980698e19	6.137705485810974e19
5.42918617761892e19	6.229725293440773e19
5.479472336900293e19	6.325252642034182e19
5.530224256192889e19	6.4245342408675115e19
5.581446249454978e19	6.527838794380085e19
5.633142670601352e19	6.635459266645243e19
5.68531791387373e19	6.747715393541937e19
5.73797641421414e19	6.864956468585728e19
5.791122647641747e19	6.987564428368983e19
5.844761131633649e19	7.115957264766581e19
5.898896425508494e19	7.25059279103529e19
5.953533130814346e19	7.39197278793406e19
6.008675891719693e19	7.540647553505539e19
6.064329395408049e19	7.697220875666294e19
6.120498372476715e19	7.862355439558225e19
6.177187597338488e19	8.036778670923006e19
6.234401888627838e19	8.221289001746958e19
6.29214610961035e19	8.416762523095014e19
6.350425168595949e19	8.624159963343738e19
6.40924401935647e19	8.844533893467513e19
6.468607661546321e19	9.079036017144929e19
6.528521141127821e19	9.328924347967298e19
6.588989550799956e19	9.595570011575735e19
6.650018030431105e19	9.880463336819161e19
6.7116117674963e19	1.0185218819806003e20
6.7737759975177445e19	1.0511578462743785e20
6.8365160045102105e19	1.0861412913919541e20
6.899837121430025e19	1.1236719776276908e20
6.963744730628208e19	1.163961842423258e20
7.028244264308367e19	1.2072340687647256e20
7.093341204987989e19	1.2537216845164939e20
7.159041085964859e19	1.3036656532027009e20
7.225349491787221e19	1.357312441616535e20
7.292272058728298e19	1.4149110830820342e20
7.359814475265786e19	1.4767097952007406e20
7.42798248256491e19	1.5429522542834572e20
7.496781874966846e19	1.6138736699751354e20
7.566218500481063e19	1.689696837315999e20
7.636298261282226e19	1.770628363265019e20
7.70702711421232e19	1.8568552662779288e20
7.778411071286482e19	1.948542128764826e20
7.850456200204476e19	2.045828944449895e20
7.923168624866261e19	2.1488297502879364e20
7.99655452589233e19	2.2576320729320345e20
8.070620141149523e19	2.372297160205948e20
8.145371766280738e19	2.492860917137627e20
8.220815755240507e19	2.6193354273874225e20
8.296958520834915e19	2.7517109191434384e20
8.373806535266473e19	2.889958028454409e20
8.451366330684739e19	3.0340302199307665e20
8.529644499741016e19	3.183866242369762e20
8.608647696149209e19	3.339392519961286e20
8.688382635251193e19	3.5005254049492245e20
8.76885609458741e19	3.667173241901744e20
8.850074914473456e19	3.839238215641773e20
8.932045998580959e19	4.016617972124343e20
9.01477631452488e19	4.1992070150541554e20
9.098272894455567e19	4.386897890561657e20
9.182542835656263e19	4.579582177592809e20
9.267593301146903e19	4.777151305529615e20
9.353431520292377e19	4.979497220840032e20
9.440064789417565e19	5.1865129243802495e20
9.5275004724273e19	5.398092899613929e20
9.615746001432076e19	5.6141334497461725e20
9.704808877380326e19	5.8345329599690165e20
9.794696670695386e19	6.05919209834954e20
9.885417021919533e19	6.288013967067602e20
9.976977642363211e19	6.520904213781149e20
1.0069386314760251e20	6.757771110818569e20
1.0162650893929973e20	6.998525609043267e20
1.0256779307444208e20	7.243081371308638e20
1.0351779556301804e20	7.491354789907612e20
1.0447659715608052e20	7.743264991298738e20
1.0544427935261663e20	7.998733830644665e20
1.0642092440647269e20	8.257685878524092e20
1.0740661533334323e20	8.520048401067742e20
1.0840143591783354e20	8.785751335208668e20
1.0940547072057436e20	9.054727259746684e20
1.104188050854158e20	9.326911363120837e20
1.1144152514667903e20	9.60224140855677e20
1.1247371783647507e20	9.88065769711454e20
1.1351547089210037e20	1.0162103028835292e21
1.1456687286348726e20	1.0446522662480556e21
1.156280131207373e20	1.07338642742408e21
1.1669898186171498e20	1.1024077915274357e21
1.177798701197118e20	1.1317115968515184e21
1.1887076977119081e20	1.1612933105080411e21
1.1997177354358854e20	1.1911486239916677e21
1.210829750232037e20	1.2212734487225827e21
1.2220446866314912e20	1.2516639115757827e21
1.2333634979137747e20	1.282316350384628e21
1.2447871461879112e20	1.3132273094490716e21
1.2563166024741215e20	1.3443935350509187e21
1.2679528467864314e20	1.375811970982759e21
1.2796968682159442e20	1.4074797541002704e21
1.2915496650148826e20	1.439394209907622e21
1.3035122446815142e20	1.4715528481707521e21
1.3155856240457051e20	1.5039533585949755e21
1.3277708293554263e20	1.536593606520513e21
1.3400688963639534e20	1.569471628706014e21
1.352480870417874e20	1.6025856291483833e21
1.3650078065460193e20	1.6359339749712873e21
1.377650769549055e20	1.6695151923935954e21
1.3904108340900669e20	1.7033279627455562e21
1.403289084785876e20	1.7373711185893752e21
1.4162866162991974e20	1.771643639885942e21
1.4294045334317669e20	1.8061446502656214e21
1.4426439512181588e20	1.8408734133652352e21
1.4560059950206455e20	1.8758293292624894e21
1.4694918006248202e20	1.9110119309720373e21
1.4831025143361028e20	1.9464208810528528e21
1.4968392930772615e20	1.9820559682854972e21
1.5107033044866558e20	2.017917104442405e21
1.5246957270175698e20	2.0540043211385696e21
1.5388177500383494e20	2.090317766782605e21
1.5530705739334586e20	2.1268577035947873e21
1.5674554102056013e20	2.1636245047341697e21
1.5819734815786015e20	2.2006186514904446e21
1.596626022101422e20	2.237840730576813e21
1.6114142772530233e20	2.2752914314931656e21
1.6263395040481906e20	2.3129715439902744e21
1.641402971144473e20	2.350881955596432e21
1.6566059589499152e20	2.389023649242091e21
1.671949759731985e20	2.427397700945556e21
1.6874356777273793e20	2.4660052776041463e21
1.7030650292528428e20	2.5048476348322525e21
1.7188391428171527e20	2.543926114891564e21
1.7347593592339327e20	2.583242144698289e21
1.7508270317357197e20	2.6227972338914196e21
1.7670435260889504e20	2.6625929729763626e21
1.7834102207100063e20	2.7026310315455797e21
1.7999285067824837e20	2.74291315654848e21
1.8165997883753287e20	2.783441170647208e21
1.833425482562285e20	2.824216970623625e21
1.8504070195423058e20	2.8652425258532817e21
1.867545842761074e20	2.9065198768467513e21
1.8848434090338032e20	2.948051133829795e21
1.902301188668946e20	2.989838475404104e21
1.919920665593279e20	3.0318841472569783e21
1.937703337477993e20	3.074190460915779e21
1.9556507158659472e20	3.116759792575839e21
1.9737643263002634e20	3.1595945819513747e21
1.9920457084538713e20	3.2026973312036745e21
2.0104964162604928e20	3.2460706039048994e21
2.0291180180466824e20	3.2897170240424336e21
2.0479120966650832e20	3.333639275088383e21
2.0668802496290904e20	3.3778400990951113e21
2.086024089248505e20	3.422322295834984e21
2.1053452427666997e20	3.4670887220054553e21
2.1248453524988874e20	3.5121422904298145e21
2.1445260759716653e20	3.5574859693456664e21
2.1643890860640292e20	3.603122781696148e21
2.1844360711494284e20	3.649055804470254e21
2.204668735239403e20	3.695288168090837e21
2.2250887981283738e20	3.741823055806156e21
2.2456979955397716e20	3.7886637031499833e21
2.2664980792737022e20	3.835813397402859e21
2.2874908173557042e20	3.883275477108684e21
2.3086779941871626e20	3.931053331604626e21
2.3300614106969296e20	3.9791504005943295e21
2.351642884494346e20	4.0275701737359116e21
2.373424250023876e20	4.0763161902644095e21
2.3954073587208795e20	4.125392038641809e21
2.4175940791691235e20	4.1748013562298295e21
2.4399862972595552e20	4.224547828987613e21
2.4625859163505443e20	4.2746351911948727e21
2.4853948574298086e20	4.325067225198658e21
2.5084150592775412e20	4.37584776118104e21
2.5316484786313478e20	4.426980676949374e21
2.5550970903525124e20	4.478469897745325e21
2.5787628875937982e20	4.5303193960840346e21
2.6026478819690152e20	4.582533191600281e21
2.6267541037238383e20	4.635115350919958e21
2.651083601908531e20	4.6880699875545595e21
2.6756384445520508e20	4.741401261802883e21
2.7004207188377698e20	4.795113380685046e21
2.725432531281039e20	4.849210597877369e21
2.7506760079080676e20	4.903697213675484e21
2.7761532944367924e20	4.958577574982469e21
2.801866556459201e20	5.013856075274586e21
2.8278179796253383e20	5.069537154628508e21
2.8540097698292492e20	5.125625299739506e21
2.8804441533962977e20	5.182125043952055e21
2.9071233772725695e20	5.239040967312397e21
2.934049709215793e20	5.29637769663825e21
2.961225437988032e20	5.354139905593608e21
2.988652873550395e20	5.412332314769901e21
3.0163343472591975e20	5.470959691802493e21
3.0442722120642934e20	5.530026851480359e21
3.07246884270901e20	5.589538655864772e21
3.100926635931923e20	5.649500014451599e21
3.1296480106707635e20	5.709915884295607e21
3.158635408267819e20	5.77079127019387e21
3.187891292677636e20	5.832131224843695e21
3.2174181506763784e20	5.893940849036746e21
3.2472184920731255e20	5.956225291848704e21
3.277294849923396e20	6.018989750844157e21
3.3076497807442425e20	6.082239472297053e21
3.3382858647317506e20	6.145979751400923e21
3.369205705980274e20	6.21021593253167e21
3.4004119327037024e20	6.274953409459586e21
3.4319071974590566e20	6.34019762562523e21
3.463694177371734e20	6.405954074394668e21
3.495775574363265e20	6.472228299332006e21
3.52815411538089e20	6.539025894484364e21
3.5608325526292745e20	6.606352504662892e21
3.5938136638046405e20	6.674213825756594e21
3.6271002523306485e20	6.742615605023674e21
3.6606951475968914e20	6.8115636414242e21
3.69460120519931e20	6.881063785921832e21
3.72882130718283e20	6.951121941847806e21
3.763358362286548e20	7.021744065211633e21
3.798215306190736e20	7.092936165068202e21
3.8333951017665895e20	7.164704303873939e21
3.8689007393279836e20	7.237054597842486e21
3.904735236885556e20	7.30999321732672e21
3.940901640403464e20	7.383526387197223e21
3.9774030240580364e20	7.457660387226952e21
4.01424249049931e20	7.532401552495818e21
4.0514231711146554e20	7.607756273791523e21
4.088948226294856e20	7.683730998012812e21
4.126820845702969e20	7.760332228605288e21
4.165044248545185e20	7.83756652597556e21
4.2036216838447006e20	7.915440507927727e21
4.242556430717786e20	7.993960850109169e21
4.281851798652407e20	8.073134285947186e21
4.32151112778978e20	8.152967609674386e21
4.361537789208006e20	8.233467671640723e21
4.401935185208861e20	8.314641383947902e21
4.442706749606892e20	8.396495718338657e21
4.483855948021181e20	8.479037707208484e21
4.5253862781701856e20	8.562274444098478e21
4.567301270168747e20	8.646213084192079e21
4.60960448682842e20	8.730860844821737e21
4.652299523960199e20	8.816225005991084e21
4.695390010680053e20	8.902312910899414e21
4.7388796097176705e20	8.989131966462999e21
4.7827720177274854e20	9.076689643861848e21
4.8270709656031684e20	9.164993479080987e21
4.8717802187946407e20	9.254051073460789e21
4.916903577628021e20	9.343870094267242e21
4.962444877628934e20	9.434458275241483e21
5.008407989848212e20	9.525823417193113e21
5.054796821191225e20	9.617973388575859e21
5.1016153147498444e20	9.710916126068145e21
5.148867450137487e20	9.804659635185194e21
5.196557243827679e20	9.899211990870945e21
5.244688749495119e20	9.994581338118876e21
5.293266058360545e20	1.0090775892592316e22
5.342293299538363e20	1.0187803941241291e22
5.3917746403874944e20	1.0285673842947574e22
5.44171428686591e20	1.0384394029163488e22
5.4921164838877895e20	1.0483973004560473e22
5.542985515684652e20	1.0584419347696787e22
5.594325706169389e20	1.068574171166507e22
5.646141419303661e20	1.0787948824779691e22
5.698437059469159e20	1.0891049491253957e22
5.7512170718416136e20	1.0995052591887958e22
5.80448594276896e20	1.1099967084771532e22
5.858248200152548e20	1.1205802005975662e22
5.912508413831869e20	1.1312566470279174e22
5.967271195973335e20	1.1420269671877695e22
6.022541201461928e20	1.1528920885122237e22
6.078323128297212e20	1.1638529465253819e22
6.134621717992518e20	1.1749104849140511e22
6.191441755977835e20	1.186065655603944e22
6.248788072006914e20	1.197319418831078e22
6.306665540567406e20	1.2086727432388374e22
6.365079081295552e20	1.220126605917406e22
6.424033659394203e20	1.2316819925197874e22
6.483534286054714e20	1.2433398973218595e22
6.543586018883256e20	1.2551013233089223e22
6.604193962330305e20	1.2669672822535319e22
6.665363268124894e20	1.2789387947999263e22
6.727099135712351e20	1.2910168905461063e22
6.789406812696099e20	1.3032026081271556e22
6.852291595284085e20	1.315496995300192e22
6.915758828738525e20	1.3279011090302635e22
6.979813907830639e20	1.340416015575625e22
7.044462277299051e20	1.353042790576572e22
7.109709432312424e20	1.3657825191414032e22
7.17556091893695e20	1.3786362959373537e22
7.242022334607315e20	1.3916052252808496e22
7.309099328602888e20	1.4046904212250845e22
7.376797602527745e20	1.4178930076569137e22
7.445122910795128e20	1.4312141183842962e22
7.514081061116993e20	1.4446548972337413e22
7.583677914997191e20	1.4582164981431449e22
7.653919388230125e20	1.47190008525825e22
7.724811451403416e20	1.4857068330281507e22
7.796360130405221e20	1.4996379263020632e22
7.868571506936876e20	1.5136945604313072e22
7.94145171902934e20	1.527877941364471e22
8.01500696156538e20	1.542189285749745e22
8.089243486805954e20	1.5566298210359082e22
8.164167604921455e20	1.5712007855746348e22
8.239785684528545e20	1.585903428724597e22
8.316104153230962e20	1.600739010954704e22
8.393129498166339e20	1.615708803950173e22
8.47086826655742e20	1.630814090718065e22
8.549327066268368e20	1.646056165695168e22
8.628512566366922e20	1.6614363348579264e22
8.708431497690724e20	1.6769559158296599e22
8.789090653419927e20	1.6926162379910043e22
8.87049688965442e20	1.708418642594102e22
8.952657125996382e20	1.7243644828741502e22
9.035578346138957e20	1.7404551241600017e22
9.119267598459298e20	1.7566919439956224e22
9.203731996618192e20	1.7730763322491746e22
9.288978720164517e20	1.7896096912342337e22
9.37501501514527e20	1.8062934358274794e22
9.461848194722031e20	1.8231289935866924e22
9.549485639791967e20	1.8401178048718017e22
9.637934799615756e20	1.8572613229670094e22
9.727203192450557e20	1.8745610142028743e22
9.817298406188821e20	1.892018358080262e22
9.908228099003828e20	1.9096348473966616e22
1.0e21	1.9274119883686616e22
