E	Eg
4.77176094893875e19	1.9554453442631125e256
4.815957910192341e19	2.7073946286732034e256
4.860564232142148e19	3.7244350345454916e256
4.905583706365045e19	5.089574860433479e256
4.951020159556331e19	6.90432127243358e256
4.996877453854889e19	9.289626981105098e256
5.043159487171348e19	1.2397829951174044e257
5.0898701935196955e19	1.6426244546272433e257
5.137013543351339e19	2.1622393930950505e257
5.184593543892892e19	2.8272900148035367e257
5.232614239486667e19	3.671420010541322e257
5.28107971193432e19	4.7317255036381043e257
5.3299940808441045e19	6.05145131730231e257
5.379361503980698e19	7.684589057518303e257
5.42918617761892e19	9.692969559242884e257
5.479472336900293e19	1.215195096090999e258
5.530224256192889e19	1.5142671497102907e258
5.581446249454978e19	1.8750900800307082e258
5.633142670601352e19	2.3073096814304374e258
5.68531791387373e19	2.820706929774304e258
5.73797641421414e19	3.4259789532341518e258
5.791122647641747e19	4.1362850375611575e258
5.844761131633649e19	4.964769863599171e258
5.898896425508494e19	5.92782918340421e258
5.953533130814346e19	7.041413721873588e258
6.008675891719693e19	8.322467126057385e258
6.064329395408049e19	9.786790953148675e258
6.120498372476715e19	1.145321812494843e259
6.177187597338488e19	1.3337080979193827e259
6.234401888627838e19	1.54549036392338e259
6.29214610961035e19	1.7823736324594027e259
6.350425168595949e19	2.045933383002403e259
6.40924401935647e19	2.3384639957512786e259
6.468607661546321e19	2.6617218223631655e259
6.528521141127821e19	3.017413410816364e259
6.588989550799956e19	3.40816131452693e259
6.650018030431105e19	3.8356525836857876e259
6.7116117674963e19	4.301774567245011e259
6.7737759975177445e19	4.808273401203389e259
6.8365160045102105e19	5.356722773459233e259
6.899837121430025e19	5.947843418993651e259
6.963744730628208e19	6.584175213382647e259
7.028244264308367e19	7.266140386161904e259
7.093341204987989e19	7.994697849450428e259
7.159041085964859e19	8.770725107689719e259
7.225349491787221e19	9.595044528386921e259
7.292272058728298e19	1.0468440995206717e260
7.359814475265786e19	1.1391670583321182e260
7.42798248256491e19	1.2364204379652383e260
7.496781874966846e19	1.3389222286562008e260
7.566218500481063e19	1.4466149538032793e260
7.636298261282226e19	1.5595584818547136e260
7.70702711421232e19	1.6778059851358583e260
7.778411071286482e19	1.8012221079718217e260
7.850456200204476e19	1.9302001286007017e260
7.923168624866261e19	2.0645886985066463e260
7.99655452589233e19	2.2044020233156125e260
8.070620141149523e19	2.3496424293213266e260
8.145371766280738e19	2.500300120757766e260
8.220815755240507e19	2.656353309150696e260
8.296958520834915e19	2.8177687136496536e260
8.373806535266473e19	2.984502390510333e260
8.451366330684739e19	3.156500828983146e260
8.529644499741016e19	3.3333139461358694e260
8.608647696149209e19	3.515643626789466e260
8.688382635251193e19	3.703033517932918e260
8.76885609458741e19	3.8954053601608696e260
8.850074914473456e19	4.09267808022809e260
8.932045998580959e19	4.294768945488163e260
9.01477631452488e19	4.5015945686314466e260
9.098272894455567e19	4.713071752121943e260
9.182542835656263e19	4.929118181012741e260
9.267593301146903e19	5.149652962028922e260
9.353431520292377e19	5.37459703705704e260
9.440064789417565e19	5.603873477742773e260
9.5275004724273e19	5.837407684934326e260
9.615746001432076e19	6.075127506726919e260
9.704808877380326e19	6.316963295143506e260
9.794696670695386e19	6.562847909672508e260
9.885417021919533e19	6.812716689444687e260
9.976977642363211e19	7.065775827438215e260
1.0069386314760251e20	7.323420943382714e260
1.0162650893929973e20	7.58487055109165e260
1.0256779307444208e20	7.850069169050123e260
1.0351779556301804e20	8.11896337972832e260
1.0447659715608052e20	8.391501731027364e260
1.0544427935261663e20	8.667634639959997e260
1.0642092440647269e20	8.947314299780146e260
1.0740661533334323e20	9.230494591412716e260
1.0840143591783354e20	9.517130999399781e260
1.0940547072057436e20	9.807180533209453e260
1.104188050854158e20	1.0099557843485318e261
1.1144152514667903e20	1.0396301629406503e261
1.1247371783647507e20	1.0696338138130288e261
1.1351547089210037e20	1.0999629819576617e261
1.1456687286348726e20	1.1306140350532478e261
1.156280131207373e20	1.1615834594505008e261
1.1669898186171498e20	1.1928678566670889e261
1.177798701197118e20	1.2244639406076976e261
1.1887076977119081e20	1.2563685352732977e261
1.1997177354358854e20	1.2885785730657726e261
1.210829750232037e20	1.3210910935258303e261
1.2220446866314912e20	1.3539032425581745e261
1.2333634979137747e20	1.3870122721732162e261
1.2447871461879112e20	1.420415540419707e261
1.2563166024741215e20	1.4541105117470457e261
1.2679528467864314e20	1.4880947575778133e261
1.2796968682159442e20	1.5223659570774096e261
1.2915496650148826e20	1.5569218981703935e261
1.3035122446815142e20	1.5917604785203615e261
1.3155856240457051e20	1.6268797067138362e261
1.3277708293554263e20	1.6622777034216573e261
1.3400688963639534e20	1.697952702366329e261
1.352480870417874e20	1.733903051771726e261
1.3650078065460193e20	1.7701272149089454e261
1.377650769549055e20	1.8066237713542753e261
1.3904108340900669e20	1.8433914176553646e261
1.403289084785876e20	1.8803170441481512e261
1.4162866162991974e20	1.917509521670512e261
1.4294045334317669e20	1.9550825242914146e261
1.4426439512181588e20	1.992922594277324e261
1.4560059950206455e20	2.031029019676204e261
1.4694918006248202e20	2.0694012070895593e261
1.4831025143361028e20	2.1080386814203307e261
1.4968392930772615e20	2.14694108545554e261
1.5107033044866558e20	2.1861081789565734e261
1.5246957270175698e20	2.225539838314111e261
1.5388177500383494e20	2.2652360555746306e261
1.5530705739334586e20	2.3051969371684745e261
1.5674554102056013e20	2.3454227029890555e261
1.5819734815786015e20	2.385913685111326e261
1.596626022101422e20	2.4266703264255903e261
1.6114142772530233e20	2.467693179257685e261
1.6263395040481906e20	2.5089829038684925e261
1.641402971144473e20	2.550540266828479e261
1.6566059589499152e20	2.5923661395088176e261
1.671949759731985e20	2.6344614963506174e261
1.6874356777273793e20	2.6768274131457385e261
1.7030650292528428e20	2.7194650654742746e261
1.7188391428171527e20	2.762375726737221e261
1.7347593592339327e20	2.805560766564004e261
1.7508270317357197e20	2.8490216488317784e261
1.7670435260889504e20	2.8927599302675085e261
1.7834102207100063e20	2.9367772584023795e261
1.7999285067824837e20	2.9810753699781925e261
1.8165997883753287e20	3.025656089133458e261
1.833425482562285e20	3.0705213257609826e261
1.8504070195423058e20	3.115673073895647e261
1.867545842761074e20	3.1611134097517502e261
1.8848434090338032e20	3.206844490747505e261
1.902301188668946e20	3.2528685532899034e261
1.919920665593279e20	3.2991879116027683e261
1.937703337477993e20	3.345804956138553e261
1.9556507158659472e20	3.392722152071727e261
1.9737643263002634e20	3.439942038039411e261
1.9920457084538713e20	3.487467224587865e261
2.0104964162604928e20	3.5353003931705782e261
2.0291180180466824e20	3.5834442944347176e261
2.0479120966650832e20	3.6319017473834193e261
2.0668802496290904e20	3.680675638038019e261
2.086024089248505e20	3.7297689183260457e261
2.1053452427666997e20	3.7791846050225696e261
2.1248453524988874e20	3.8289257787195545e261
2.1445260759716653e20	3.878995582778435e261
2.1643890860640292e20	3.929397222641244e261
2.1844360711494284e20	3.980133964446015e261
2.204668735239403e20	4.031209134824332e261
2.2250887981283738e20	4.0822004769697984e261
2.2456979955397716e20	4.133961163280774e261
2.2664980792737022e20	4.186070615839445e261
2.2874908173557042e20	4.238532394049709e261
2.3086779941871626e20	4.29135011397485e261
2.3300614106969296e20	4.344527447580547e261
2.351642884494346e20	4.398068122345621e261
2.373424250023876e20	4.4519759206873185e261
2.3954073587208795e20	4.5062546794695775e261
2.4175940791691235e20	4.560908289685502e261
2.4399862972595552e20	4.615940695902504e261
2.4625859163505443e20	4.671355896012062e261
2.4853948574298086e20	4.727157940846798e261
2.5084150592775412e20	4.78335093385195e261
2.5316484786313478e20	4.83993903085957e261
2.5550970903525124e20	4.896926439964651e261
2.5787628875937982e20	4.954317421012874e261
2.6026478819690152e20	5.012116285755298e261
2.6267541037238383e20	5.070327397450832e261
2.651083601908531e20	5.12895517102864e261
2.6756384445520508e20	5.188004072617621e261
2.7004207188377698e20	5.2474786196974345e261
2.725432531281039e20	5.3073833810083655e261
2.7506760079080676e20	5.367722976558863e261
2.7761532944367924e20	5.428502077551376e261
2.801866556459201e20	5.489725406465052e261
2.8278179796253383e20	5.5513977370593325e261
2.8540097698292492e20	5.6135238943967845e261
2.8804441533962977e20	5.676108754968246e261
2.9071233772725695e20	5.7391572467697575e261
2.934049709215793e20	5.802068600266624e261
2.961225437988032e20	5.866057416011869e261
2.988652873550395e20	5.930524959679756e261
3.0163343472591975e20	5.995476366697456e261
3.0442722120642934e20	6.060916824147915e261
3.07246884270901e20	6.126851572045074e261
3.100926635931923e20	6.1932859028109704e261
3.1296480106707635e20	6.260225161734162e261
3.158635408267819e20	6.327674747169767e261
3.187891292677636e20	6.395640110782435e261
3.2174181506763784e20	6.464126757801239e261
3.2472184920731255e20	6.5331402472922005e261
3.277294849923396e20	6.602686192437684e261
3.3076497807442425e20	6.672770260748962e261
3.3382858647317506e20	6.7433981745814286e261
3.369205705980274e20	6.8145757111209745e261
3.4004119327037024e20	6.8863087028646665e261
3.4319071974590566e20	6.95860303833976e261
3.463694177371734e20	7.031464661465315e261
3.495775574363265e20	7.104899573103422e261
3.52815411538089e20	7.178913830295166e261
3.5608325526292745e20	7.253513547526276e261
3.5938136638046405e20	7.328704896510065e261
3.6271002523306485e20	7.404494106830003e261
3.6606951475968914e20	7.4808874663096366e261
3.69460120519931e20	7.5578913212185345e261
3.72882130718283e20	7.635512077000837e261
3.763358362286548e20	7.713756198438296e261
3.798215306190736e20	7.792630210204709e261
3.8333951017665895e20	7.872140697172086e261
3.8689007393279836e20	7.952294304931002e261
3.904735236885556e20	8.033097740207844e261
3.940901640403464e20	8.114557771313213e261
3.9774030240580364e20	8.196681228595943e261
4.01424249049931e20	8.279475004915643e261
4.0514231711146554e20	8.362946056090597e261
4.088948226294856e20	8.447101401349888e261
4.126820845702969e20	8.531948123988418e261
4.165044248545185e20	8.617493371422995e261
4.2036216838447006e20	8.703744356261109e261
4.242556430717786e20	8.790708356433646e261
4.281851798652407e20	8.87839271577069e261
4.32151112778978e20	8.966804844556655e261
4.361537789208006e20	9.055952219922706e261
4.401935185208861e20	9.145842386758068e261
4.442706749606892e20	9.236482957708291e261
4.483855948021181e20	9.327881614017287e261
4.5253862781701856e20	9.42004610620967e261
4.567301270168747e20	9.512984254362156e261
4.60960448682842e20	9.606703948559405e261
4.652299523960199e20	9.701213150160952e261
4.695390010680053e20	9.79651989137693e261
4.7388796097176705e20	9.892632276913333e261
4.7827720177274854e20	9.98955848349364e261
4.8270709656031684e20	1.0087306761217333e262
4.8717802187946407e20	1.0185885434143286e262
4.916903577628021e20	1.0285302900243426e262
4.962444877628934e20	1.0385567632752584e262
5.008407989848212e20	1.048668818042648e262
5.054796821191225e20	1.0588673168247596e262
5.1016153147498444e20	1.0691531298064204e262
5.148867450137487e20	1.07952713492036e262
5.196557243827679e20	1.0899252069042684e262
5.244688749495119e20	1.100412468309322e262
5.293266058360545e20	1.1110560304635057e262
5.342293299538363e20	1.1217913750126161e262
5.3917746403874944e20	1.132619419621888e262
5.44171428686591e20	1.1435410901376904e262
5.4921164838877895e20	1.154557320624996e262
5.542985515684652e20	1.1656690534382547e262
5.594325706169389e20	1.1768772392964788e262
5.646141419303661e20	1.1881828373802076e262
5.698437059469159e20	1.1995868153554131e262
5.7512170718416136e20	1.2110901494904948e262
5.80448594276896e20	1.2226938247128561e262
5.858248200152548e20	1.2343988346876265e262
5.912508413831869e20	1.2462061818941482e262
5.967271195973335e20	1.258116877703447e262
6.022541201461928e20	1.2701319424591955e262
6.078323128297212e20	1.2822524055369896e262
6.134621717992518e20	1.2944793054731697e262
6.191441755977835e20	1.3068136899932136e262
6.248788072006914e20	1.3192566161148466e262
6.306665540567406e20	1.331809150229747e262
6.365079081295552e20	1.3444723681959198e262
6.424033659394203e20	1.3572473554135588e262
6.483534286054714e20	1.370135206880312e262
6.543586018883256e20	1.3831370273573362e262
6.604193962330305e20	1.3962539313714677e262
6.665363268124894e20	1.4094870433574743e262
6.727099135712351e20	1.4228374977134094e262
6.789406812696099e20	1.4363064389263956e262
6.852291595284085e20	1.4498950216101896e262
6.915758828738525e20	1.4636044106610282e262
6.979813907830639e20	1.4774357813098203e262
7.044462277299051e20	1.4913903192263153e262
7.109709432312424e20	1.505469220614127e262
7.17556091893695e20	1.5196736923068526e262
7.242022334607315e20	1.5340049518603514e262
7.309099328602888e20	1.5484642276695732e262
7.376797602527745e20	1.5630527590395352e262
7.445122910795128e20	1.5777717963030636e262
7.514081061116993e20	1.5926226009206946e262
7.583677914997191e20	1.6076064456012614e262
7.653919388230125e20	1.622724614320217e262
7.724811451403416e20	1.6379784025496737e262
7.796360130405221e20	1.653369117288172e262
7.868571506936876e20	1.668898077166274e262
7.94145171902934e20	1.6845666125982304e262
8.01500696156538e20	1.700376065835395e262
8.089243486805954e20	1.716327791111615e262
8.164167604921455e20	1.7324231547452553e262
8.239785684528545e20	1.7486635352523595e262
8.316104153230962e20	1.765050323456875e262
8.393129498166339e20	1.781584922606058e262
8.47086826655742e20	1.7982687484949515e262
8.549327066268368e20	1.8151032295663004e262
8.628512566366922e20	1.83208980704027e262
8.708431497690724e20	1.8492299350155216e262
8.789090653419927e20	1.8665250806470313e262
8.87049688965442e20	1.8839767241799757e262
8.952657125996382e20	1.901586359139342e262
9.035578346138957e20	1.919355492427897e262
9.119267598459298e20	1.9372856444552608e262
9.203731996618192e20	1.955378349264514e262
9.288978720164517e20	1.973635154659742e262
9.37501501514527e20	1.992057622338387e262
9.461848194722031e20	2.010647328007392e262
9.549485639791967e20	2.0294058615357257e262
9.637934799615756e20	2.0483348270874278e262
9.727203192450557e20	2.0674358431979366e262
9.817298406188821e20	2.0867105430065173e262
9.908228099003828e20	2.1061605743282155e262
1.0e21	2.1257875997990166e262
