E	Eg
4.727969591600371e19	1.634964391959757e21
4.77176094893875e19	2.2995877124055743e21
4.815957910192341e19	3.21049762950492e21
4.860564232142148e19	4.448442750321694e21
4.905583706365045e19	6.116958200901373e21
4.951020159556331e19	8.347434438594596e21
4.996877453854889e19	1.130494943199724e22
5.043159487171348e19	1.5194868671037558e22
5.0898701935196955e19	2.027019198983296e22
5.137013543351339e19	2.6839595801490187e22
5.184593543892892e19	3.5276084996296277e22
5.232614239486667e19	4.602613225603466e22
5.28107971193432e19	5.9619145704842426e22
5.3299940808441045e19	7.667707089163553e22
5.379361503980698e19	9.792370984654483e22
5.42918617761892e19	1.2418921197241056e23
5.479472336900293e19	1.5643199640736525e23
5.530224256192889e19	1.9573485130935236e23
5.581446249454978e19	2.433142550862604e23
5.633142670601352e19	3.0052354488404962e23
5.68531791387373e19	3.688625332898567e23
5.73797641421414e19	4.499703175865416e23
5.791122647641747e19	5.4563803835242745e23
5.844761131633649e19	6.577900396903106e23
5.898896425508494e19	7.88490523888008e23
5.953533130814346e19	9.399338711768766e23
6.008675891719693e19	1.1144403213667387e24
6.064329395408049e19	1.3144336116804607e24
6.120498372476715e19	1.5424387258000622e24
6.177187597338488e19	1.8010721019073227e24
6.234401888627838e19	2.092998653412873e24
6.29214610961035e19	2.420964465372816e24
6.350425168595949e19	2.787717157582876e24
6.40924401935647e19	3.196073416214567e24
6.468607661546321e19	3.6487825840047545e24
6.528521141127821e19	4.1486367748089543e24
6.588989550799956e19	4.698352433882083e24
6.650018030431105e19	5.30060620467343e24
6.7116117674963e19	5.958006111065437e24
6.7737759975177445e19	6.673076568003736e24
6.8365160045102105e19	7.448274389575307e24
6.899837121430025e19	8.285860748968731e24
6.963744730628208e19	9.188131933369323e24
7.028244264308367e19	1.0157015295444016e25
7.093341204987989e19	1.1194548736752746e25
7.159041085964859e19	1.2302528201546385e25
7.225349491787221e19	1.3482493374545377e25
7.292272058728298e19	1.4736027357000205e25
7.359814475265786e19	1.6064341677225591e25
7.42798248256491e19	1.746879670856646e25
7.496781874966846e19	1.895021223246928e25
7.566218500481063e19	2.0509427943988756e25
7.636298261282226e19	2.2147393633795672e25
7.70702711421232e19	2.3864420881701396e25
7.778411071286482e19	2.5661105062180255e25
7.850456200204476e19	2.7537413228572924e25
7.923168624866261e19	2.9493908522525246e25
7.99655452589233e19	3.153039848055401e25
8.070620141149523e19	3.3646774771760296e25
8.145371766280738e19	3.584281490960038e25
8.220815755240507e19	3.8118189319292013e25
8.296958520834915e19	4.047246854929754e25
8.373806535266473e19	4.2905130559943925e25
8.451366330684739e19	4.541556801537635e25
8.529644499741016e19	4.80030955298458e25
8.608647696149209e19	5.066695680848026e25
8.688382635251193e19	5.340633164760976e25
8.76885609458741e19	5.6220791439071265e25
8.850074914473456e19	5.91085374192181e25
8.932045998580959e19	6.20690213077227e25
9.01477631452488e19	6.510149365502326e25
9.098272894455567e19	6.820440647614949e25
9.182542835656263e19	7.137750749819124e25
9.267593301146903e19	7.461859835531454e25
9.353431520292377e19	7.79274236133291e25
9.440064789417565e19	8.130290364025024e25
9.5275004724273e19	8.474295357547699e25
9.615746001432076e19	8.824740655005165e25
9.704808877380326e19	9.181444856266012e25
9.794696670695386e19	9.544405542938371e25
9.885417021919533e19	9.913401123191272e25
9.976977642363211e19	1.0288398227584752e26
1.0069386314760251e20	1.0669165438745399e26
1.0162650893929973e20	1.1055716816423136e26
1.0256779307444208e20	1.1447951142458413e26
1.0351779556301804e20	1.1845674525780978e26
1.0447659715608052e20	1.2248877277731024e26
1.0544427935261663e20	1.2657364045058217e26
1.0642092440647269e20	1.3071135661840325e26
1.0740661533334323e20	1.3489995563796812e26
1.0840143591783354e20	1.3913955881049812e26
1.0940547072057436e20	1.4342818940915965e26
1.104188050854158e20	1.4776608831339302e26
1.1144152514667903e20	1.5215126741424277e26
1.1247371783647507e20	1.565840928526501e26
1.1351547089210037e20	1.610625636861772e26
1.1456687286348726e20	1.6558717623373878e26
1.156280131207373e20	1.701559142529549e26
1.1669898186171498e20	1.7476940854778958e26
1.177798701197118e20	1.7942562421853798e26
1.1887076977119081e20	1.8412533042386716e26
1.1997177354358854e20	1.8886721774522835e26
1.210829750232037e20	1.9365072205550804e26
1.2220446866314912e20	1.9847527762831625e26
1.2333634979137747e20	2.0333956461629842e26
1.2447871461879112e20	2.0824467855498317e26
1.2563166024741215e20	2.131885179793378e26
1.2679528467864314e20	2.1817319382427825e26
1.2796968682159442e20	2.231957462395128e26
1.2915496650148826e20	2.2825573651028624e26
1.3035122446815142e20	2.3335459670380784e26
1.3155856240457051e20	2.3849205146284266e26
1.3277708293554263e20	2.4366496726458727e26
1.3400688963639534e20	2.488758894130515e26
1.352480870417874e20	2.5412462005830436e26
1.3650078065460193e20	2.594079211383382e26
1.377650769549055e20	2.64728587546965e26
1.3904108340900669e20	2.7008649467673636e26
1.403289084785876e20	2.754782867033705e26
1.4162866162991974e20	2.8090701244840273e26
1.4294045334317669e20	2.8637261625649216e26
1.4426439512181588e20	2.918716108668438e26
1.4560059950206455e20	2.974073038723947e26
1.4694918006248202e20	3.0297970436942473e26
1.4831025143361028e20	3.0858517961866462e26
1.4968392930772615e20	3.1422854664840635e26
1.5107033044866558e20	3.199061396962937e26
1.5246957270175698e20	3.256179017654087e26
1.5388177500383494e20	3.313677494239178e26
1.5530705739334586e20	3.3715185092123815e26
1.5674554102056013e20	3.4297292045427264e26
1.5819734815786015e20	3.488269873804588e26
1.596626022101422e20	3.547196119512246e26
1.6114142772530233e20	3.606467772550856e26
1.6263395040481906e20	3.666085345605354e26
1.641402971144473e20	3.726094064759615e26
1.6566059589499152e20	3.786451788783185e26
1.671949759731985e20	3.847190081100347e26
1.6874356777273793e20	3.908265190986723e26
1.7030650292528428e20	3.969740603088551e26
1.7188391428171527e20	4.031571973453782e26
1.7347593592339327e20	4.0937932767812187e26
1.7508270317357197e20	4.156358441778693e26
1.7670435260889504e20	4.219335302379447e26
1.7834102207100063e20	4.2826771255595025e26
1.7999285067824837e20	4.346420345531605e26
1.8165997883753287e20	4.410516381857977e26
1.833425482562285e20	4.475037568792577e26
1.8504070195423058e20	4.539934596223191e26
1.867545842761074e20	4.6052464177366885e26
1.8848434090338032e20	4.670921753085333e26
1.902301188668946e20	4.737037604857042e26
1.919920665593279e20	4.803541895396934e26
1.937703337477993e20	4.8704761689073885e26
1.9556507158659472e20	4.937825315943877e26
1.9737643263002634e20	5.005553999649902e26
1.9920457084538713e20	5.0737444839025726e26
2.0104964162604928e20	5.142341591540974e26
2.0291180180466824e20	5.211389791787842e26
2.0479120966650832e20	5.280831674358297e26
2.0668802496290904e20	5.350754562269069e26
2.086024089248505e20	5.421100106082329e26
2.1053452427666997e20	5.491915540897149e26
2.1248453524988874e20	5.5631841793144705e26
2.1445260759716653e20	5.6348665373358935e26
2.1643890860640292e20	5.7070556326675336e26
2.1844360711494284e20	5.7796895772437976e26
2.204668735239403e20	5.852818728384003e26
2.2250887981283738e20	5.9263786848516156e26
2.2456979955397716e20	6.000467990700544e26
2.2664980792737022e20	6.0750452325704284e26
2.2874908173557042e20	6.150091542942515e26
2.3086779941871626e20	6.225660520897613e26
2.3300614106969296e20	6.301683841633413e26
2.351642884494346e20	6.378266262274502e26
2.373424250023876e20	6.455363860883569e26
2.3954073587208795e20	6.532956667908304e26
2.4175940791691235e20	6.611101658560688e26
2.4399862972595552e20	6.689726338035711e26
2.4625859163505443e20	6.768941972477476e26
2.4853948574298086e20	6.84870196292204e26
2.5084150592775412e20	6.928985145091062e26
2.5316484786313478e20	7.009852018917388e26
2.5550970903525124e20	7.091225664155373e26
2.5787628875937982e20	7.173224175523496e26
2.6026478819690152e20	7.255798103834523e26
2.6267541037238383e20	7.338924997068754e26
2.651083601908531e20	7.422669042516778e26
2.6756384445520508e20	7.507008031060516e26
2.7004207188377698e20	7.591889021951418e26
2.725432531281039e20	7.67743774419655e26
2.7506760079080676e20	7.763570961293753e26
2.7761532944367924e20	7.850356724451894e26
2.801866556459201e20	7.93777144562378e26
2.8278179796253383e20	8.025758953185636e26
2.8540097698292492e20	8.11445253157753e26
2.8804441533962977e20	8.203796358214559e26
2.9071233772725695e20	8.293765091409847e26
2.934049709215793e20	8.3844311167355e26
2.961225437988032e20	8.475769343107653e26
2.988652873550395e20	8.567720036043042e26
3.0163343472591975e20	8.660424924892573e26
3.0442722120642934e20	8.753790097317373e26
3.07246884270901e20	8.847892207612989e26
3.100926635931923e20	8.942704589918026e26
3.1296480106707635e20	9.038163870007143e26
3.158635408267819e20	9.13442016740514e26
3.187891292677636e20	9.231410478095765e26
3.2174181506763784e20	9.329106159960922e26
3.2472184920731255e20	9.427588656600328e26
3.277294849923396e20	9.526829590629966e26
3.3076497807442425e20	9.626761580993134e26
3.3382858647317506e20	9.727544121973437e26
3.369205705980274e20	9.829110216282033e26
3.4004119327037024e20	9.931429389586572e26
3.4319071974590566e20	1.0034588134025281e27
3.463694177371734e20	1.0138556249497946e27
3.495775574363265e20	1.024326210535247e27
3.52815411538089e20	1.0348875094560464e27
3.5608325526292745e20	1.0455323985728706e27
3.5938136638046405e20	1.056257635503406e27
3.6271002523306485e20	1.0670724021392063e27
3.6606951475968914e20	1.077969229212963e27
3.69460120519931e20	1.0889532693425586e27
3.72882130718283e20	1.100029741412667e27
3.763358362286548e20	1.1111909422822543e27
3.798215306190736e20	1.1224465821910346e27
3.8333951017665895e20	1.133793245668309e27
3.8689007393279836e20	1.1452273808057623e27
3.904735236885556e20	1.1567544525431843e27
3.940901640403464e20	1.168379995358832e27
3.9774030240580364e20	1.1800958228890657e27
4.01424249049931e20	1.1919122380189995e27
4.0514231711146554e20	1.2038256068558504e27
4.088948226294856e20	1.2158321511323257e27
4.126820845702969e20	1.2279376654735113e27
4.165044248545185e20	1.2401480175778386e27
4.2036216838447006e20	1.252459453224749e27
4.242556430717786e20	1.2648680692006236e27
4.281851798652407e20	1.277384832357486e27
4.32151112778978e20	1.2900058721206382e27
4.361537789208006e20	1.30272205510014e27
4.401935185208861e20	1.315554877335908e27
4.442706749606892e20	1.3284952534072928e27
4.483855948021181e20	1.341539032285422e27
4.5253862781701856e20	1.354697845202291e27
4.567301270168747e20	1.3679675754121018e27
4.60960448682842e20	1.38133852135821e27
4.652299523960199e20	1.3948334875164444e27
4.695390010680053e20	1.4084428227767434e27
4.7388796097176705e20	1.4221621132604095e27
4.7827720177274854e20	1.4360036930696237e27
4.8270709656031684e20	1.4499631843952445e27
4.8717802187946407e20	1.464030283678364e27
4.916903577628021e20	1.4782291802448928e27
4.962444877628934e20	1.492549623654282e27
5.008407989848212e20	1.5069869212997133e27
5.054796821191225e20	1.5215541510881085e27
5.1016153147498444e20	1.5362466584076253e27
5.148867450137487e20	1.551053501848499e27
5.196557243827679e20	1.5660003367744774e27
5.244688749495119e20	1.5810762777705835e27
5.293266058360545e20	1.5962763367039455e27
5.342293299538363e20	1.6116143788047686e27
5.3917746403874944e20	1.627085456007036e27
5.44171428686591e20	1.6426779510608057e27
5.4921164838877895e20	1.6584190716005563e27
5.542985515684652e20	1.6742972594477792e27
5.594325706169389e20	1.6903072131762127e27
5.646141419303661e20	1.706463631575429e27
5.698437059469159e20	1.7227612555046378e27
5.7512170718416136e20	1.7392014884267916e27
5.80448594276896e20	1.755771971327554e27
5.858248200152548e20	1.7725016436932662e27
5.912508413831869e20	1.7893782091243152e27
5.967271195973335e20	1.8063960271811424e27
6.022541201461928e20	1.8235707308835392e27
6.078323128297212e20	1.8408967246867323e27
6.134621717992518e20	1.8583608893095215e27
6.191441755977835e20	1.8759939102522554e27
6.248788072006914e20	1.8937827343721433e27
6.306665540567406e20	1.9117213688331278e27
6.365079081295552e20	1.929826384358117e27
6.424033659394203e20	1.9480918355323695e27
6.483534286054714e20	1.966503797435602e27
6.543586018883256e20	1.9850948050736715e27
6.604193962330305e20	2.003851003469158e27
6.665363268124894e20	2.0227740055313817e27
6.727099135712351e20	2.0418574371803869e27
6.789406812696099e20	2.0611189202549293e27
6.852291595284085e20	2.080552131124694e27
6.915758828738525e20	2.1001422609268855e27
6.979813907830639e20	2.119923908150853e27
7.044462277299051e20	2.1398823382078592e27
7.109709432312424e20	2.160010780583185e27
7.17556091893695e20	2.1803279126766644e27
7.242022334607315e20	2.2008270173369997e27
7.309099328602888e20	2.221492379196578e27
7.376797602527745e20	2.2423606786134036e27
7.445122910795128e20	2.263416278797267e27
7.514081061116993e20	2.2846519890021113e27
7.583677914997191e20	2.306087604946636e27
7.653919388230125e20	2.3277159923557882e27
7.724811451403416e20	2.349529743985999e27
7.796360130405221e20	2.3715399395041083e27
7.868571506936876e20	2.3937577925203068e27
7.94145171902934e20	2.4161759398919996e27
8.01500696156538e20	2.438786736513149e27
8.089243486805954e20	2.4616112316498628e27
8.164167604921455e20	2.484641840304424e27
8.239785684528545e20	2.507860832437384e27
8.316104153230962e20	2.5313095553569876e27
8.393129498166339e20	2.5549703674432263e27
8.47086826655742e20	2.5788351508571983e27
8.549327066268368e20	2.602926214364822e27
8.628512566366922e20	2.62723550375668e27
8.708431497690724e20	2.6517442076929803e27
8.789090653419927e20	2.676496157555779e27
8.87049688965442e20	2.7014726356299326e27
8.952657125996382e20	2.7266757803430867e27
9.035578346138957e20	2.752096962824215e27
9.119267598459298e20	2.777759903716282e27
9.203731996618192e20	2.803656041919346e27
9.288978720164517e20	2.8297653799492015e27
9.37501501514527e20	2.8561345207861304e27
9.461848194722031e20	2.882743566538918e27
9.549485639791967e20	2.909583356461751e27
9.637934799615756e20	2.936679030014485e27
9.727203192450557e20	2.9640214982120534e27
9.817298406188821e20	2.991589546341841e27
9.908228099003828e20	3.019432575339353e27
1.0e21	3.0475294759651897e27
