E	Eg
4.727969591600371e19	1.2056928257750165e86
4.77176094893875e19	1.694628828862668e86
4.815957910192341e19	2.3641510830456317e86
4.860564232142148e19	3.2734134210759736e86
4.905583706365045e19	4.4983187382643436e86
4.951020159556331e19	6.135373056969059e86
4.996877453854889e19	8.305020663205718e86
5.043159487171348e19	1.1158248554331534e87
5.0898701935196955e19	1.4880009034912647e87
5.137013543351339e19	1.9695546915697483e87
5.184593543892892e19	2.587910952652616e87
5.232614239486667e19	3.3756933890658223e87
5.28107971193432e19	4.371615374593514e87
5.3299940808441045e19	5.620960157850503e87
5.379361503980698e19	7.177050841113083e87
5.42918617761892e19	9.100768947460335e87
5.479472336900293e19	1.1461973493209458e88
5.530224256192889e19	1.4339722603235394e88
5.581446249454978e19	1.782222100316473e88
5.633142670601352e19	2.201065938526504e88
5.68531791387373e19	2.7012314965221874e88
5.73797641421414e19	3.294656962345287e88
5.791122647641747e19	3.994782089817838e88
5.844761131633649e19	4.8152849282434335e88
5.898896425508494e19	5.771136132904272e88
5.953533130814346e19	6.879070442587756e88
6.008675891719693e19	8.155272879782929e88
6.064329395408049e19	9.618067822866344e88
6.120498372476715e19	1.128476882549985e89
6.177187597338488e19	1.3176051211888325e89
6.234401888627838e19	1.53101056373918e89
6.29214610961035e19	1.7707976380202179e89
6.350425168595949e19	2.0387790335578154e89
6.40924401935647e19	2.337282813770088e89
6.468607661546321e19	2.668091751961549e89
6.528521141127821e19	3.033424041831606e89
6.588989550799956e19	3.43503984586302e89
6.650018030431105e19	3.8750073245090026e89
6.7116117674963e19	4.3553831478713335e89
6.7737759975177445e19	4.877682627050133e89
6.8365160045102105e19	5.444044229982094e89
6.899837121430025e19	6.055737582679775e89
6.963744730628208e19	6.714576264480191e89
7.028244264308367e19	7.422343565910423e89
7.093341204987989e19	8.180194245241025e89
7.159041085964859e19	8.98908487777577e89
7.225349491787221e19	9.850882283781949e89
7.292272058728298e19	1.0766330668440338e90
7.359814475265786e19	1.1735950542282548e90
7.42798248256491e19	1.276099177425202e90
7.496781874966846e19	1.3842700253740247e90
7.566218500481063e19	1.4981234239925304e90
7.636298261282226e19	1.6176483054441136e90
7.70702711421232e19	1.7430084790818946e90
7.778411071286482e19	1.874172896776166e90
7.850456200204476e19	2.0111613398233377e90
7.923168624866261e19	2.153902731384835e90
7.99655452589233e19	2.302471775033978e90
8.070620141149523e19	2.456952760413934e90
8.145371766280738e19	2.6172442838687965e90
8.220815755240507e19	2.783322240700612e90
8.296958520834915e19	2.95504145107954e90
8.373806535266473e19	3.13258952235373e90
8.451366330684739e19	3.3158102980399326e90
8.529644499741016e19	3.5046538086268276e90
8.608647696149209e19	3.6989195043051664e90
8.688382635251193e19	3.898836267703952e90
8.76885609458741e19	4.104039873801823e90
8.850074914473456e19	4.314774855002677e90
8.932045998580959e19	4.530815640950903e90
9.01477631452488e19	4.752088775180328e90
9.098272894455567e19	4.978518482178523e90
9.182542835656263e19	5.209821526580853e90
9.267593301146903e19	5.446327106483683e90
9.353431520292377e19	5.687751961219656e90
9.440064789417565e19	5.9340148352470845e90
9.5275004724273e19	6.185033944887215e90
9.615746001432076e19	6.440727273578809e90
9.704808877380326e19	6.701012845026829e90
9.794696670695386e19	6.965541316902706e90
9.885417021919533e19	7.2344801351737525e90
9.976977642363211e19	7.508048676870194e90
1.0069386314760251e20	7.78588679384305e90
1.0162650893929973e20	8.067916099430301e90
1.0256779307444208e20	8.354059470648138e90
1.0351779556301804e20	8.644241186483344e90
1.0447659715608052e20	8.938387054189864e90
1.0544427935261663e20	9.23642452009624e90
1.0642092440647269e20	9.53790765718998e90
1.0740661533334323e20	9.843514250267167e90
1.0840143591783354e20	1.0152805569149448e91
1.0940547072057436e20	1.0465716467428169e91
1.104188050854158e20	1.0782183807329551e91
1.1144152514667903e20	1.1102146502943628e91
1.1247371783647507e20	1.1425545554631784e91
1.1351547089210037e20	1.1752324075197422e91
1.1456687286348726e20	1.2082427309097439e91
1.156280131207373e20	1.2415318016907747e91
1.1669898186171498e20	1.2751911223485052e91
1.177798701197118e20	1.3091677801981164e91
1.1887076977119081e20	1.3434051696897502e91
1.1997177354358854e20	1.3780024813547868e91
1.210829750232037e20	1.4129039236011852e91
1.2220446866314912e20	1.4481055158108309e91
1.2333634979137747e20	1.4836034857700044e91
1.2447871461879112e20	1.5193942673330027e91
1.2563166024741215e20	1.5554744978276645e91
1.2679528467864314e20	1.5918410152167115e91
1.2796968682159442e20	1.6284908551390235e91
1.2915496650148826e20	1.665421247724706e91
1.3035122446815142e20	1.702595733234784e91
1.3155856240457051e20	1.7400452054762365e91
1.3277708293554263e20	1.7778021062282737e91
1.3400688963639534e20	1.8158303624194337e91
1.352480870417874e20	1.8541281257063318e91
1.3650078065460193e20	1.892693721348122e91
1.377650769549055e20	1.931525644703645e91
1.3904108340900669e20	1.9706225575300643e91
1.403289084785876e20	2.0099832844234523e91
1.4162866162991974e20	2.0496068092099662e91
1.4294045334317669e20	2.089492271320516e91
1.4426439512181588e20	2.12963896234534e91
1.4560059950206455e20	2.17004632246394e91
1.4694918006248202e20	2.2107139370375513e91
1.4831025143361028e20	2.2515533810251804e91
1.4968392930772615e20	2.292740359983217e91
1.5107033044866558e20	2.334187190543784e91
1.5246957270175698e20	2.375894005395408e91
1.5388177500383494e20	2.417766716378445e91
1.5530705739334586e20	2.4599939351114195e91
1.5674554102056013e20	2.502482300016818e91
1.5819734815786015e20	2.545232440704033e91
1.596626022101422e20	2.588245103663018e91
1.6114142772530233e20	2.631521149671355e91
1.6263395040481906e20	2.6750615508449046e91
1.641402971144473e20	2.718867388318123e91
1.6566059589499152e20	2.7629398494275946e91
1.671949759731985e20	2.8072802254567128e91
1.6874356777273793e20	2.8518899091530387e91
1.7030650292528428e20	2.896770392435739e91
1.7188391428171527e20	2.9419232642001054e91
1.7347593592339327e20	2.9873502080970618e91
1.7508270317357197e20	3.03305300055775e91
1.7670435260889504e20	3.0790335087425806e91
1.7834102207100063e20	3.125169728311912e91
1.7999285067824837e20	3.1717110903526943e91
1.8165997883753287e20	3.2185362979363525e91
1.833425482562285e20	3.265647562423741e91
1.8504070195423058e20	3.313047176933396e91
1.867545842761074e20	3.360737514905195e91
1.8848434090338032e20	3.408721028287254e91
1.902301188668946e20	3.457000246338369e91
1.919920665593279e20	3.505577774140263e91
1.937703337477993e20	3.5544562912132314e91
1.9556507158659472e20	3.603638550324659e91
1.9737643263002634e20	3.653127376196659e91
1.9920457084538713e20	3.702925664381555e91
2.0104964162604928e20	3.753036380079539e91
2.0291180180466824e20	3.8034625571375835e91
2.0479120966650832e20	3.854207297051735e91
2.0668802496290904e20	3.905273767889835e91
2.086024089248505e20	3.956665203545265e91
2.1053452427666997e20	4.0083849026350644e91
2.1248453524988874e20	4.060436227901334e91
2.1445260759716653e20	4.112661991327865e91
2.1643890860640292e20	4.165386315016346e91
2.1844360711494284e20	4.2184527314841995e91
2.204668735239403e20	4.2718648519987376e91
2.2250887981283738e20	4.325626348280608e91
2.2456979955397716e20	4.3795694755433286e91
2.2664980792737022e20	4.43404036146567e91
2.2874908173557042e20	4.4888719971203886e91
2.3086779941871626e20	4.5440682903348335e91
2.3300614106969296e20	4.599633206803652e91
2.351642884494346e20	4.655570769546762e91
2.373424250023876e20	4.7118850586652776e91
2.3954073587208795e20	4.768580210682664e91
2.4175940791691235e20	4.8256604185268966e91
2.4399862972595552e20	4.883129931009457e91
2.4625859163505443e20	4.9409930525763705e91
2.4853948574298086e20	4.999254143054147e91
2.5084150592775412e20	5.057917617382468e91
2.5316484786313478e20	5.116987945395647e91
2.5550970903525124e20	5.1764696516034496e91
2.5787628875937982e20	5.236367315085008e91
2.6026478819690152e20	5.296685569269199e91
2.6267541037238383e20	5.357429101758702e91
2.651083601908531e20	5.418602654349091e91
2.6756384445520508e20	5.48021102290697e91
2.7004207188377698e20	5.542259057121681e91
2.725432531281039e20	5.60475166062805e91
2.7506760079080676e20	5.667581403180601e91
2.7761532944367924e20	5.730864406276081e91
2.801866556459201e20	5.794719951233869e91
2.8278179796253383e20	5.859040219655103e91
2.8540097698292492e20	5.923830384511089e91
2.8804441533962977e20	5.989095672480607e91
2.9071233772725695e20	6.054841364392265e91
2.934049709215793e20	6.121072795116762e91
2.961225437988032e20	6.187795353542377e91
2.988652873550395e20	6.255014482968224e91
3.0163343472591975e20	6.322735681105022e91
3.0442722120642934e20	6.3909645000503555e91
3.07246884270901e20	6.459706546671021e91
3.100926635931923e20	6.528967482652576e91
3.1296480106707635e20	6.598753024659201e91
3.158635408267819e20	6.669068944592967e91
3.187891292677636e20	6.739921069673003e91
3.2174181506763784e20	6.811315282796635e91
3.2472184920731255e20	6.883257522623476e91
3.277294849923396e20	6.955753783969103e91
3.3076497807442425e20	7.028810117880802e91
3.3382858647317506e20	7.102432631984373e91
3.369205705980274e20	7.176627490851944e91
3.4004119327037024e20	7.25140091601038e91
3.4319071974590566e20	7.326759186523034e91
3.463694177371734e20	7.402708639140539e91
3.495775574363265e20	7.478963524719088e91
3.52815411538089e20	7.556113713586649e91
3.5608325526292745e20	7.633874444506699e91
3.5938136638046405e20	7.712252288297349e91
3.6271002523306485e20	7.791253875206998e91
3.6606951475968914e20	7.870885895107383e91
3.69460120519931e20	7.951155098070853e91
3.72882130718283e20	8.031755654128559e91
3.763358362286548e20	8.1133187989122e91
3.798215306190736e20	8.195539741466523e91
3.8333951017665895e20	8.278425476283756e91
3.8689007393279836e20	8.361983059865608e91
3.904735236885556e20	8.44621961128423e91
3.940901640403464e20	8.53114231267097e91
3.9774030240580364e20	8.616758409508749e91
4.01424249049931e20	8.703075211225033e91
4.0514231711146554e20	8.790100091601442e91
4.088948226294856e20	8.877840489246679e91
4.126820845702969e20	8.966303908080298e91
4.165044248545185e20	9.055497917867637e91
4.2036216838447006e20	9.145430154633855e91
4.242556430717786e20	9.236108321284986e91
4.281851798652407e20	9.327540187961127e91
4.32151112778978e20	9.419733592732161e91
4.361537789208006e20	9.51269644207598e91
4.401935185208861e20	9.606436711396096e91
4.442706749606892e20	9.700962445525378e91
4.483855948021181e20	9.796281759371544e91
4.5253862781701856e20	9.892402838584279e91
4.567301270168747e20	9.98933393987019e91
4.60960448682842e20	1.008708339171059e92
4.652299523960199e20	1.0185659595097164e92
4.695390010680053e20	1.0284866778381459e92
4.7388796097176705e20	1.0384915583886965e92
4.7827720177274854e20	1.048602202521316e92
4.8270709656031684e20	1.0587989556775087e92
4.8717802187946407e20	1.0690826950584293e92
4.916903577628021e20	1.0794543054685392e92
4.962444877628934e20	1.0899146793992072e92
5.008407989848212e20	1.1004647170828183e92
5.054796821191225e20	1.1111053265574122e92
5.1016153147498444e20	1.121837423746327e92
5.148867450137487e20	1.1326619325185376e92
5.196557243827679e20	1.1435797847596762e92
5.244688749495119e20	1.1545919204425703e92
5.293266058360545e20	1.1656992877023554e92
5.342293299538363e20	1.1769028429068465e92
5.3917746403874944e20	1.1882035507245004e92
5.44171428686591e20	1.199602384204664e92
5.4921164838877895e20	1.2111003248566196e92
5.542985515684652e20	1.2226983627057714e92
5.594325706169389e20	1.234397496396239e92
5.646141419303661e20	1.2461987332484982e92
5.698437059469159e20	1.2581030893545062e92
5.7512170718416136e20	1.2701115896437652e92
5.80448594276896e20	1.2822252679657483e92
5.858248200152548e20	1.2944451671832486e92
5.912508413831869e20	1.3067723392251632e92
5.967271195973335e20	1.3192078452087693e92
6.022541201461928e20	1.3317527555062308e92
6.078323128297212e20	1.3444081498150736e92
6.134621717992518e20	1.3571220338687018e92
6.191441755977835e20	1.3700015274660194e92
6.248788072006914e20	1.3829948008946554e92
6.306665540567406e20	1.396102972068447e92
6.365079081295552e20	1.4093271686992733e92
6.424033659394203e20	1.422668528348654e92
6.483534286054714e20	1.4361281985416625e92
6.543586018883256e20	1.449650621787063e92
6.604193962330305e20	1.463350241014907e92
6.665363268124894e20	1.4771716738493224e92
6.727099135712351e20	1.4911161085779916e92
6.789406812696099e20	1.505184743945849e92
6.852291595284085e20	1.5193787892029274e92
6.915758828738525e20	1.5336994642391134e92
6.979813907830639e20	1.5481479996784837e92
7.044462277299051e20	1.5627256369595772e92
7.109709432312424e20	1.5774336284600972e92
7.17556091893695e20	1.5922732375897877e92
7.242022334607315e20	1.6072457388939173e92
7.309099328602888e20	1.6223524181568087e92
7.376797602527745e20	1.6375945725228707e92
7.445122910795128e20	1.652973510574982e92
7.514081061116993e20	1.6684905524665727e92
7.583677914997191e20	1.6841470300279244e92
7.653919388230125e20	1.6999442868533967e92
7.724811451403416e20	1.7158836784526227e92
7.796360130405221e20	1.7319665723200455e92
7.868571506936876e20	1.748194348091042e92
7.94145171902934e20	1.7645683976066955e92
8.01500696156538e20	1.7810901250850575e92
8.089243486805954e20	1.7977609471974258e92
8.164167604921455e20	1.8145822932009914e92
8.239785684528545e20	1.831555605047675e92
8.316104153230962e20	1.8486823375375067e92
8.393129498166339e20	1.8659639584001855e92
8.47086826655742e20	1.8833273663034336e92
8.549327066268368e20	1.9009230181004935e92
8.628512566366922e20	1.9186780400444177e92
8.708431497690724e20	1.9365939528903476e92
8.789090653419927e20	1.9546722909410088e92
8.87049688965442e20	1.9729146022415158e92
8.952657125996382e20	1.991322448634377e92
9.035578346138957e20	2.009897405928516e92
9.119267598459298e20	2.028641064034465e92
9.203731996618192e20	2.0475550270860507e92
9.288978720164517e20	2.066640913583701e92
9.37501501514527e20	2.0859003565062786e92
9.461848194722031e20	2.1053350035041034e92
9.549485639791967e20	2.1249465169758185e92
9.637934799615756e20	2.1447365742520155e92
9.727203192450557e20	2.164706867708787e92
9.817298406188821e20	2.1848591049301263e92
9.908228099003828e20	2.2051950088441565e92
1.0e21	2.2257163178645487e92
